id_recomendacion,id_parcela,id_ciclo,fecha_generacion,fecha_riego_sugerida,lamina_recomendada_mm,eto_referencia,etc_calculada,deficit_acumulado_mm,nivel_urgencia,algoritmo_version,aceptada,ahorro_estimado_m3,ahorro_mxn,ahorro_kwh,prioridad_tecnificacion,migracion_sugerida,score_optimizacion,confianza_modelo,explicacion_ia
6edb3de9-802c-4f85-a871-2d9aea8ef1fd,PAR-005,CIC-2026-PV,2026-03-31,2026-04-04,14.23,5.98,1.973,8.43,Alta,MILPIN-v1.3,aceptada,1276.8,2145.02,394.02,Alta,Gravedad -> Goteo,0.94,0.78,Optimizacion turno nocturno 22-06 h: reduce evaporacion estimada 12-15%. Deficit actual 8.4 mm.
b8571f90-6940-4eb1-9525-10c0dfb5fb72,PAR-005,CIC-2026-PV,2026-06-14,2026-06-18,19.15,8.7,10.614,13.29,Media,MILPIN-v1.2,aceptada,1717.8,2885.9,530.11,Media,Gravedad -> Microaspersion,0.8,0.75,Balance hidrico acumulado indica deficit de 13.3 mm. Riego preventivo recomendado en 2 dias.
a7edf3d9-7a48-4a54-b41e-55bb7039562d,PAR-005,CIC-2026-PV,2026-05-07,2026-05-09,30.39,8.71,8.44,27.21,Baja,MILPIN-v1.2,aceptada,2725.8,4579.34,841.18,Alta,Gravedad -> Goteo,0.74,0.88,ETo proyectada 8.7 mm/dia (horizonte 7 dias). Kc=0.97 etapa Desarrollo. Aplicar lamina 30 mm.
4549f51e-651f-4cd5-818f-8246323fbfcd,PAR-006,CIC-2025-PV,2025-04-27,2025-05-02,28.4,7.55,7.86,22.09,Alta,MILPIN-v2.0,aceptada,543.7,913.42,167.79,Media,Gravedad -> Microaspersion,0.37,0.53,Score optimizacion 0.37: migracion Gravedad -> Microaspersion proyecta ahorro 11% consumo anual con payback < 2 ciclos.
1035114f-3c7b-4a1d-ac17-ace852da58af,PAR-006,CIC-2025-PV,2025-09-12,2025-09-16,11.72,6.85,6.302,7.55,Alta,MILPIN-v1.3,sin_respuesta,224.9,377.83,69.4,Alta,Gravedad -> Microaspersion,0.5,0.75,ETo proyectada 6.8 mm/dia (horizonte 7 dias). Kc=0.92 etapa Final. Aplicar lamina 12 mm.
45870d6a-417c-488f-b810-310e97888ac9,PAR-006,CIC-2025-PV,2025-04-12,2025-04-14,32.41,7.36,6.175,23.09,Alta,MILPIN-v2.0,aceptada,621.0,1043.28,191.64,Media,Gravedad -> Microaspersion,0.57,0.43,ETo proyectada 7.4 mm/dia (horizonte 7 dias). Kc=0.84 etapa Desarrollo. Aplicar lamina 32 mm.
0feaa37f-0bb5-4b16-9357-0dea05d7502c,PAR-006,CIC-2025-OI,2025-11-30,2025-12-01,32.52,3.66,2.987,23.94,Alta,MILPIN-v2.0,rechazada,623.8,1047.98,192.5,Media,Aspersion -> Goteo,0.55,0.45,Deficit acumulado 23.9 mm supera umbral critico. Riego urgente antes de 5 dias para evitar dano.
4e698bec-eb83-40c7-b0cf-a0c31cbb695a,PAR-006,CIC-2025-OI,2026-01-13,2026-01-14,21.97,3.24,3.337,14.41,Baja,MILPIN-v2.0,modificada,420.9,707.11,129.89,Media,Aspersion -> Goteo,0.53,0.49,FAO-56 detecta inicio etapa media con Kc=1.03. Incrementar lamina un 11% respecto evento anterior.
6e77f719-8064-44aa-9583-a20e2e41b5da,PAR-006,CIC-2025-OI,2026-03-23,2026-03-28,11.76,5.92,5.269,8.02,Media,MILPIN-v1.3,modificada,224.9,377.83,69.4,Baja,Gravedad -> Goteo,0.67,0.5,Score optimizacion 0.67: migracion Gravedad -> Goteo proyecta ahorro 11% consumo anual con payback < 2 ciclos.
8b59127d-03d1-4514-96cf-1ad8b8de15d7,PAR-006,CIC-2026-PV,2026-09-15,2026-09-18,30.14,6.71,6.173,25.35,Media,MILPIN-v1.3,aceptada,576.8,969.02,178.0,Media,Microaspersion -> Goteo,0.94,0.92,ETo proyectada 6.7 mm/dia (horizonte 7 dias). Kc=0.92 etapa Final. Aplicar lamina 30 mm.
8ba35355-5311-4700-8635-c9920c5f5d3d,PAR-006,CIC-2026-PV,2026-03-21,2026-03-22,18.66,5.84,3.504,15.49,Baja,MILPIN-v1.2,rechazada,357.4,600.43,110.29,Media,Mantener sistema actual,0.88,0.84,Optimizacion turno nocturno 22-06 h: reduce evaporacion estimada 12-15%. Deficit actual 15.5 mm.
b344ac3b-06f1-415e-a0a9-4a064871f0cb,PAR-006,CIC-2026-PV,2026-05-19,2026-05-24,18.37,8.24,8.899,15.06,Baja,MILPIN-v2.0,aceptada,351.9,591.19,108.6,Baja,Aspersion -> Goteo,0.9,0.91,Optimizacion turno nocturno 22-06 h: reduce evaporacion estimada 12-15%. Deficit actual 15.1 mm.
86918860-e102-4006-a541-98d56e0cfbd7,PAR-006,CIC-2026-PV,2026-04-07,2026-04-09,16.29,7.84,6.068,11.41,Media,MILPIN-v2.0,aceptada,311.9,523.99,96.25,Media,Gravedad -> Goteo,0.95,0.84,Optimizacion turno nocturno 22-06 h: reduce evaporacion estimada 12-15%. Deficit actual 11.4 mm.
35932c8d-857a-4871-83a9-c730029dc8f6,PAR-006,CIC-2026-PV,2026-05-26,2026-05-29,28.86,8.25,8.58,24.68,Media,MILPIN-v1.3,modificada,552.0,927.36,170.35,Alta,Aspersion -> Goteo,0.89,0.79,FAO-56 detecta inicio etapa media con Kc=1.04. Incrementar lamina un 11% respecto evento anterior.
182dd716-d833-4c9f-abeb-482ed80c48fb,PAR-006,CIC-2026-PV,2026-04-28,2026-04-30,23.26,7.16,7.045,17.62,Media,MILPIN-v1.2,rechazada,445.7,748.78,137.54,Alta,Mantener sistema actual,0.96,0.91,Optimizacion turno nocturno 22-06 h: reduce evaporacion estimada 12-15%. Deficit actual 17.6 mm.
d71b9b20-cd71-468a-83ab-ae807a51a5c3,PAR-006,CIC-2026-PV,2026-07-16,2026-07-21,31.83,8.19,7.453,27.98,Baja,MILPIN-v2.0,aceptada,610.0,1024.8,188.25,Baja,Gravedad -> Goteo,0.73,0.92,Optimizacion turno nocturno 22-06 h: reduce evaporacion estimada 12-15%. Deficit actual 28.0 mm.
9a550872-089e-4756-9802-b14b87d64480,PAR-006,CIC-2026-PV,2026-04-13,2026-04-15,34.68,7.5,6.008,26.48,Baja,MILPIN-v1.2,aceptada,665.2,1117.54,205.28,Baja,Mantener sistema actual,0.91,0.86,Patron historico + indices climaticos: riego optimo en 2 dias evita estres hidrico en etapa Desarrollo.
891a041f-db94-4cec-9d80-8377cb4c3eb2,PAR-007,CIC-2025-PV,2025-05-21,2025-05-26,35.75,8.82,10.937,26.68,Alta,MILPIN-v2.0,rechazada,4859.0,8163.12,1499.49,Baja,Gravedad -> Goteo,0.42,0.56,Optimizacion turno nocturno 22-06 h: reduce evaporacion estimada 12-15%. Deficit actual 26.7 mm.
ed9e15cb-e7c5-4637-91a8-6ea445fa7a51,PAR-007,CIC-2025-PV,2025-05-15,2025-05-17,16.08,8.23,9.012,7.23,Baja,MILPIN-v2.0,sin_respuesta,2184.7,3670.3,674.2,Baja,Gravedad -> Microaspersion,0.36,0.41,Deficit acumulado 7.2 mm supera umbral critico. Riego urgente antes de 2 dias para evitar dano.
444c117a-1f41-4bcf-aef1-1f170fd114c1,PAR-007,CIC-2025-PV,2025-08-18,2025-08-21,15.26,7.38,6.133,8.25,Media,MILPIN-v1.2,sin_respuesta,2073.4,3483.31,639.85,Media,Gravedad -> Goteo,0.33,0.44,FAO-56 detecta inicio etapa media con Kc=0.83. Incrementar lamina un 28% respecto evento anterior.
05d8b42f-9668-458e-bc64-e883820489b8,PAR-007,CIC-2025-PV,2025-09-17,2025-09-19,20.9,6.44,4.379,15.27,Baja,MILPIN-v1.3,rechazada,2839.7,4770.7,876.33,Alta,Gravedad -> Microaspersion,0.43,0.61,Patron historico + indices climaticos: riego optimo en 5 dias evita estres hidrico en etapa Final.
03346e26-1fa4-4d56-b8e1-137f6f056e61,PAR-007,CIC-2025-PV,2025-09-05,2025-09-06,18.65,6.54,4.382,11.14,Baja,MILPIN-v2.0,aceptada,2534.5,4257.96,782.15,Alta,Mantener sistema actual,0.61,0.43,ETo proyectada 6.5 mm/dia (horizonte 7 dias). Kc=0.67 etapa Final. Aplicar lamina 19 mm.
29e0deb5-eca8-4ca5-9e13-66feccc9f631,PAR-007,CIC-2025-OI,2026-03-26,2026-03-29,29.48,5.75,5.727,25.49,Alta,MILPIN-v1.2,rechazada,4003.6,6726.05,1235.51,Media,Gravedad -> Microaspersion,0.35,0.57,Patron historico + indices climaticos: riego optimo en 3 dias evita estres hidrico en etapa Final.
f19f8d4d-8b73-4b50-b15c-bb25da21d6ac,PAR-007,CIC-2025-OI,2026-04-06,2026-04-08,31.81,7.26,5.975,26.4,Media,MILPIN-v2.0,rechazada,4324.8,7265.66,1334.63,Media,Mantener sistema actual,0.35,0.38,Optimizacion turno nocturno 22-06 h: reduce evaporacion estimada 12-15%. Deficit actual 26.4 mm.
d53cccb6-eecf-431f-b606-f4c4df767cdd,PAR-007,CIC-2025-OI,2025-11-21,2025-11-26,10.84,3.74,1.324,6.6,Alta,MILPIN-v1.2,modificada,1475.5,2478.84,455.34,Media,Microaspersion -> Goteo,0.53,0.5,Balance hidrico acumulado indica deficit de 6.6 mm. Riego preventivo recomendado en 2 dias.
62f3e7b9-3d72-4d94-9d8a-8be17968d1c9,PAR-007,CIC-2025-OI,2026-03-28,2026-03-30,17.77,5.84,5.332,14.39,Alta,MILPIN-v1.2,aceptada,2416.8,4060.22,745.82,Baja,Gravedad -> Goteo,0.37,0.47,ETo proyectada 5.8 mm/dia (horizonte 7 dias). Kc=0.91 etapa Final. Aplicar lamina 18 mm.
a42c1d58-c38b-48d7-a0f4-b957cb723d0e,PAR-007,CIC-2025-OI,2026-04-03,2026-04-07,15.01,7.21,6.035,5.68,Media,MILPIN-v2.0,sin_respuesta,2038.4,3424.51,629.05,Media,Microaspersion -> Goteo,0.32,0.65,ETo proyectada 7.2 mm/dia (horizonte 7 dias). Kc=0.84 etapa Final. Aplicar lamina 15 mm.
aaa76ab6-f721-4802-9278-cc102a86d67e,PAR-007,CIC-2025-OI,2026-01-12,2026-01-16,16.27,3.83,4.673,12.03,Baja,MILPIN-v1.2,aceptada,2210.1,3712.97,682.04,Alta,Gravedad -> Microaspersion,0.7,0.55,Score optimizacion 0.70: migracion Gravedad -> Microaspersion proyecta ahorro 28% consumo anual con payback < 2 ciclos.
14110d25-f216-4923-8c7d-ed2fecb4532c,PAR-007,CIC-2026-PV,2026-03-28,2026-03-31,30.13,5.91,1.95,21.54,Baja,MILPIN-v2.0,modificada,1036.7,1741.66,319.93,Media,Gravedad -> Microaspersion,0.79,0.96,FAO-56 detecta inicio etapa media con Kc=0.33. Incrementar lamina un 9% respecto evento anterior.
49c15d75-e494-4e64-beb9-ea4ac0431a5b,PAR-007,CIC-2026-PV,2026-03-27,2026-03-31,13.97,6.02,2.348,8.75,Media,MILPIN-v1.2,aceptada,483.4,812.11,149.18,Baja,Aspersion -> Goteo,0.92,0.9,Patron historico + indices climaticos: riego optimo en 5 dias evita estres hidrico en etapa Inicial.
a325d90b-ca5a-430b-9624-6486d6b2f1f5,PAR-007,CIC-2026-PV,2026-06-14,2026-06-18,20.96,8.92,10.882,13.07,Baja,MILPIN-v2.0,aceptada,721.9,1212.79,222.78,Media,Mantener sistema actual,0.75,0.78,Patron historico + indices climaticos: riego optimo en 5 dias evita estres hidrico en etapa Media.
b9574779-2e89-4d06-8a4a-fc74c0475925,PAR-007,CIC-2026-PV,2026-07-14,2026-07-17,19.3,7.86,9.589,15.74,Alta,MILPIN-v2.0,aceptada,667.8,1121.9,206.08,Media,Microaspersion -> Goteo,0.77,0.75,Score optimizacion 0.77: migracion Microaspersion -> Goteo proyecta ahorro 9% consumo anual con payback < 2 ciclos.
eacdf06d-0c10-4f2f-8154-ead760eff819,PAR-007,CIC-2026-PV,2026-07-12,2026-07-17,13.0,7.86,9.432,8.35,Media,MILPIN-v1.2,modificada,448.4,753.31,138.38,Alta,Microaspersion -> Goteo,0.79,0.93,Optimizacion turno nocturno 22-06 h: reduce evaporacion estimada 12-15%. Deficit actual 8.3 mm.
53b7c1ef-3e7e-4e5b-936c-5a2ab8943e70,PAR-007,CIC-2026-PV,2026-04-13,2026-04-14,31.63,7.6,4.264,24.4,Baja,MILPIN-v2.0,rechazada,1090.7,1832.38,336.59,Media,Gravedad -> Goteo,0.78,0.78,Deficit acumulado 24.4 mm supera umbral critico. Riego urgente antes de 5 dias para evitar dano.
04e0c395-fd1f-4991-a2cf-475707c4e28a,PAR-007,CIC-2026-PV,2026-09-27,2026-09-30,15.54,6.21,4.409,7.85,Alta,MILPIN-v1.2,aceptada,534.2,897.46,164.85,Baja,Aspersion -> Goteo,0.85,0.92,ETo proyectada 6.2 mm/dia (horizonte 7 dias). Kc=0.71 etapa Final. Aplicar lamina 16 mm.
6f0ddc75-3fc7-4efb-b504-57273576c1ce,PAR-007,CIC-2026-PV,2026-06-23,2026-06-25,23.51,8.89,10.49,18.5,Alta,MILPIN-v1.3,modificada,810.9,1362.31,250.24,Baja,Mantener sistema actual,0.76,0.86,Optimizacion turno nocturno 22-06 h: reduce evaporacion estimada 12-15%. Deficit actual 18.5 mm.
aaa08bf6-de3b-401d-99af-7ee84f9c4344,PAR-007,CIC-2026-PV,2026-03-11,2026-03-15,14.35,6.26,2.128,5.42,Alta,MILPIN-v2.0,rechazada,496.1,833.45,153.1,Baja,Gravedad -> Microaspersion,0.76,0.97,ETo proyectada 6.3 mm/dia (horizonte 7 dias). Kc=0.34 etapa Inicial. Aplicar lamina 14 mm.
933fcadd-2649-4c93-b31b-4d47799474fc,PAR-008,CIC-2025-PV,2025-03-27,2025-03-29,24.65,5.67,3.005,21.29,Baja,MILPIN-v1.2,modificada,301.0,505.68,92.89,Baja,Aspersion -> Goteo,0.48,0.74,ETo proyectada 5.7 mm/dia (horizonte 7 dias). Kc=0.53 etapa Desarrollo. Aplicar lamina 25 mm.
b9dae6a3-a381-4e7d-a4b9-015bb09ca9eb,PAR-008,CIC-2025-PV,2025-09-08,2025-09-13,13.1,6.84,2.326,9.66,Baja,MILPIN-v1.2,modificada,160.2,269.14,49.44,Alta,Mantener sistema actual,0.49,0.42,Balance hidrico acumulado indica deficit de 9.7 mm. Riego preventivo recomendado en 6 dias.
f147d59d-adf5-4440-8d05-1c339bcaf0a1,PAR-008,CIC-2025-PV,2025-09-28,2025-10-01,21.41,6.16,1.91,11.85,Media,MILPIN-v1.3,sin_respuesta,261.4,439.15,80.67,Baja,Gravedad -> Goteo,0.61,0.47,Score optimizacion 0.61: migracion Gravedad -> Goteo proyecta ahorro 11% consumo anual con payback < 2 ciclos.
6a16efc2-3225-41a0-9e80-4d42f98f78ab,PAR-008,CIC-2025-PV,2025-07-26,2025-07-30,33.65,8.17,2.533,25.35,Alta,MILPIN-v2.0,sin_respuesta,411.0,690.48,126.83,Media,Mantener sistema actual,0.7,0.44,Deficit acumulado 25.4 mm supera umbral critico. Riego urgente antes de 2 dias para evitar dano.
748797c1-fee6-4ee7-bf37-13f15084cacf,PAR-008,CIC-2025-PV,2025-03-31,2025-04-05,28.38,6.24,4.118,19.63,Alta,MILPIN-v1.2,rechazada,346.7,582.46,106.99,Media,Aspersion -> Goteo,0.32,0.52,FAO-56 detecta inicio etapa media con Kc=0.66. Incrementar lamina un 11% respecto evento anterior.
c4493706-6173-412e-bbec-a2d915bdc563,PAR-008,CIC-2025-OI,2026-04-23,2026-04-24,25.57,7.8,2.418,17.84,Alta,MILPIN-v1.2,sin_respuesta,312.4,524.83,96.41,Baja,Microaspersion -> Goteo,0.32,0.58,Score optimizacion 0.32: migracion Microaspersion -> Goteo proyecta ahorro 11% consumo anual con payback < 2 ciclos.
c752cf5a-6278-47da-9a9a-d7201d059bb8,PAR-008,CIC-2025-OI,2025-12-22,2025-12-26,21.69,3.14,3.517,14.82,Baja,MILPIN-v2.0,rechazada,264.9,445.03,81.75,Baja,Aspersion -> Goteo,0.5,0.68,Deficit acumulado 14.8 mm supera umbral critico. Riego urgente antes de 3 dias para evitar dano.
9a951514-64f2-492b-958a-239f2ae2cc9b,PAR-008,CIC-2025-OI,2026-04-05,2026-04-09,12.16,7.49,2.472,7.77,Alta,MILPIN-v1.3,rechazada,148.7,249.82,45.89,Baja,Gravedad -> Goteo,0.49,0.47,ETo proyectada 7.5 mm/dia (horizonte 7 dias). Kc=0.33 etapa Final. Aplicar lamina 12 mm.
4bb1703f-703d-41e4-be7d-d6f88bc3d37f,PAR-008,CIC-2025-OI,2025-10-28,2025-11-02,31.44,4.9,1.911,24.94,Alta,MILPIN-v1.2,aceptada,384.6,646.13,118.69,Alta,Aspersion -> Goteo,0.57,0.63,Patron historico + indices climaticos: riego optimo en 3 dias evita estres hidrico en etapa Inicial.
43d5f6ad-f24b-4584-9547-f02a28e037c4,PAR-008,CIC-2026-PV,2026-06-14,2026-06-19,27.2,9.35,2.898,18.86,Media,MILPIN-v1.3,aceptada,1023.4,1719.31,315.82,Baja,Gravedad -> Goteo,0.78,0.93,Score optimizacion 0.78: migracion Gravedad -> Goteo proyecta ahorro 28% consumo anual con payback < 2 ciclos.
fa80aa5c-aaaf-4aa2-8aad-309cf494f182,PAR-008,CIC-2026-PV,2026-08-27,2026-08-30,14.77,7.58,2.426,7.72,Baja,MILPIN-v1.2,modificada,555.3,932.9,171.37,Baja,Aspersion -> Goteo,0.89,0.95,FAO-56 detecta inicio etapa media con Kc=0.32. Incrementar lamina un 28% respecto evento anterior.
2dfe3067-c1ab-47d5-9f97-58979fbf0190,PAR-008,CIC-2026-PV,2026-04-04,2026-04-08,16.96,7.73,6.029,13.93,Baja,MILPIN-v1.2,modificada,638.0,1071.84,196.89,Media,Mantener sistema actual,0.81,0.79,Score optimizacion 0.81: migracion Mantener sistema actual proyecta ahorro 28% consumo anual con payback < 2 ciclos.
90591489-9ce3-4119-9210-2a6ffff32ba5,PAR-008,CIC-2026-PV,2026-10-09,2026-10-11,28.32,5.14,1.902,19.26,Media,MILPIN-v1.3,aceptada,1064.8,1788.86,328.6,Alta,Aspersion -> Goteo,0.93,0.81,Balance hidrico acumulado indica deficit de 19.3 mm. Riego preventivo recomendado en 2 dias.
92ccda03-95c6-4700-86fd-2e80a8bda990,PAR-008,CIC-2026-PV,2026-09-11,2026-09-15,28.93,6.72,2.419,23.72,Alta,MILPIN-v2.0,aceptada,1088.6,1828.85,335.94,Baja,Microaspersion -> Goteo,0.81,0.77,Score optimizacion 0.81: migracion Microaspersion -> Goteo proyecta ahorro 28% consumo anual con payback < 2 ciclos.
fbb2f562-d215-4b73-ab15-f4a3cbb0b1bf,PAR-009,CIC-2025-PV,2025-08-31,2025-09-03,19.39,7.71,4.549,10.32,Alta,MILPIN-v1.2,modificada,569.7,957.1,175.81,Media,Gravedad -> Goteo,0.44,0.51,Balance hidrico acumulado indica deficit de 10.3 mm. Riego preventivo recomendado en 4 dias.
2ed57a7d-1d51-45a2-8e9a-806c3fdc4bcc,PAR-009,CIC-2025-PV,2025-07-11,2025-07-15,25.02,8.35,4.843,16.28,Alta,MILPIN-v1.3,rechazada,732.2,1230.1,225.96,Baja,Aspersion -> Goteo,0.68,0.54,FAO-56 detecta inicio etapa media con Kc=0.58. Incrementar lamina un 11% respecto evento anterior.
0a909880-6421-48b5-a5b4-c6c6e5428fe9,PAR-009,CIC-2025-PV,2025-09-17,2025-09-18,35.18,6.69,3.813,25.83,Alta,MILPIN-v1.2,rechazada,1029.7,1729.9,317.77,Media,Mantener sistema actual,0.41,0.42,Optimizacion turno nocturno 22-06 h: reduce evaporacion estimada 12-15%. Deficit actual 25.8 mm.
06fc4892-71cd-4e2e-8fac-bf5fb2b7a177,PAR-009,CIC-2025-PV,2025-06-06,2025-06-09,28.05,9.25,10.452,19.71,Alta,MILPIN-v1.3,sin_respuesta,820.8,1378.94,253.3,Media,Aspersion -> Goteo,0.41,0.56,Score optimizacion 0.41: migracion Aspersion -> Goteo proyecta ahorro 11% consumo anual con payback < 2 ciclos.
1d723e22-8316-45c8-b48c-1bb349dbb0d5,PAR-009,CIC-2025-PV,2025-09-16,2025-09-19,19.63,6.45,3.999,15.64,Alta,MILPIN-v1.3,rechazada,576.0,967.68,177.75,Media,Mantener sistema actual,0.33,0.55,Balance hidrico acumulado indica deficit de 15.6 mm. Riego preventivo recomendado en 5 dias.
5e06a8ee-d687-4b6e-8f8c-e5c3bc5e73de,PAR-009,CIC-2025-PV,2025-09-28,2025-10-01,36.15,6.49,4.024,27.88,Media,MILPIN-v1.2,rechazada,1059.2,1779.46,326.87,Alta,Gravedad -> Microaspersion,0.4,0.65,Optimizacion turno nocturno 22-06 h: reduce evaporacion estimada 12-15%. Deficit actual 27.9 mm.
bbea3732-0ed9-4f61-af23-91386fbbd688,PAR-009,CIC-2025-OI,2026-01-08,2026-01-09,18.67,3.5,4.305,12.46,Alta,MILPIN-v1.2,aceptada,548.6,921.65,169.3,Media,Microaspersion -> Goteo,0.53,0.4,Patron historico + indices climaticos: riego optimo en 6 dias evita estres hidrico en etapa Media.
36546935-8b59-42de-9fab-efa94aafaefb,PAR-009,CIC-2025-OI,2025-12-11,2025-12-16,11.97,3.06,3.436,6.05,Alta,MILPIN-v1.2,aceptada,350.3,588.5,108.1,Baja,Aspersion -> Goteo,0.57,0.38,Patron historico + indices climaticos: riego optimo en 3 dias evita estres hidrico en etapa Desarrollo.
5adad48e-0011-465a-9093-b8329030c9cc,PAR-009,CIC-2025-OI,2025-12-16,2025-12-19,32.51,3.23,3.811,26.18,Baja,MILPIN-v1.3,modificada,953.7,1602.22,294.31,Baja,Microaspersion -> Goteo,0.37,0.52,Score optimizacion 0.37: migracion Microaspersion -> Goteo proyecta ahorro 11% consumo anual con payback < 2 ciclos.
746561cd-6be7-40d6-ab2a-2c0bf324ab4b,PAR-009,CIC-2025-OI,2025-11-07,2025-11-11,29.96,3.94,1.3,23.34,Alta,MILPIN-v1.3,sin_respuesta,877.8,1474.7,270.89,Alta,Gravedad -> Goteo,0.54,0.76,Score optimizacion 0.54: migracion Gravedad -> Goteo proyecta ahorro 11% consumo anual con payback < 2 ciclos.
8ab80e51-08c6-44f1-bfbd-1758ec4ee71a,PAR-009,CIC-2025-OI,2025-12-30,2025-12-31,25.91,2.87,3.415,17.07,Media,MILPIN-v1.3,modificada,759.6,1276.13,234.41,Media,Gravedad -> Microaspersion,0.54,0.56,Score optimizacion 0.54: migracion Gravedad -> Microaspersion proyecta ahorro 11% consumo anual con payback < 2 ciclos.
32b86c12-a076-4e54-8341-7a19cbb1480b,PAR-009,CIC-2025-OI,2025-12-29,2025-12-30,27.85,3.33,3.963,21.97,Media,MILPIN-v1.2,aceptada,816.6,1371.89,252.0,Media,Gravedad -> Microaspersion,0.55,0.56,FAO-56 detecta inicio etapa media con Kc=1.19. Incrementar lamina un 11% respecto evento anterior.
8f6d89a9-0c0e-4188-ae26-fdadb91a7b6e,PAR-009,CIC-2026-PV,2026-08-03,2026-08-04,19.89,7.7,4.466,10.97,Alta,MILPIN-v2.0,aceptada,1793.5,3013.08,553.47,Alta,Aspersion -> Goteo,0.9,0.94,Balance hidrico acumulado indica deficit de 11.0 mm. Riego preventivo recomendado en 3 dias.
ce0b439a-da30-4930-906d-5595fc2deb3f,PAR-009,CIC-2026-PV,2026-04-19,2026-04-21,12.98,7.22,7.552,6.73,Alta,MILPIN-v1.2,aceptada,1171.0,1967.28,361.37,Alta,Microaspersion -> Goteo,0.82,0.94,Patron historico + indices climaticos: riego optimo en 2 dias evita estres hidrico en etapa Desarrollo.
13fd1052-3b24-40f9-b09c-53579cfff772,PAR-009,CIC-2026-PV,2026-09-21,2026-09-24,18.57,6.77,3.859,13.55,Alta,MILPIN-v1.3,modificada,1675.3,2814.5,517.0,Baja,Aspersion -> Goteo,0.85,0.83,Score optimizacion 0.85: migracion Aspersion -> Goteo proyecta ahorro 28% consumo anual con payback < 2 ciclos.
6d449951-0cb3-4d34-96d0-3ea26bbae44c,PAR-009,CIC-2026-PV,2026-03-08,2026-03-10,18.6,6.21,1.925,9.31,Baja,MILPIN-v1.2,rechazada,1677.5,2818.2,517.68,Baja,Gravedad -> Goteo,0.96,0.97,FAO-56 detecta inicio etapa media con Kc=0.31. Incrementar lamina un 28% respecto evento anterior.
9da8a043-5d86-46c3-8cf4-090f959264cc,PAR-009,CIC-2026-PV,2026-06-15,2026-06-18,17.89,8.7,8.526,14.71,Alta,MILPIN-v1.2,aceptada,1612.0,2708.16,497.46,Media,Aspersion -> Goteo,0.93,0.85,Patron historico + indices climaticos: riego optimo en 2 dias evita estres hidrico en etapa Final.
270101e5-9096-4063-b529-72f22a33a56d,PAR-010,CIC-2025-PV,2025-06-01,2025-06-02,13.85,8.85,7.877,9.56,Alta,MILPIN-v1.3,sin_respuesta,888.0,1491.84,274.04,Alta,Aspersion -> Goteo,0.67,0.45,Score optimizacion 0.67: migracion Aspersion -> Goteo proyecta ahorro 28% consumo anual con payback < 2 ciclos.
9eb35078-219e-43d0-88e9-f69f82797bff,PAR-010,CIC-2025-PV,2025-07-28,2025-07-31,17.45,7.95,6.917,10.56,Alta,MILPIN-v1.2,rechazada,1119.0,1879.92,345.32,Media,Gravedad -> Microaspersion,0.33,0.74,Balance hidrico acumulado indica deficit de 10.6 mm. Riego preventivo recomendado en 4 dias.
19d87cc6-551d-4ff2-bf55-d02bb218f660,PAR-010,CIC-2025-PV,2025-08-10,2025-08-15,14.73,7.54,6.635,7.5,Alta,MILPIN-v1.2,modificada,943.5,1585.08,291.16,Alta,Microaspersion -> Goteo,0.5,0.47,Optimizacion turno nocturno 22-06 h: reduce evaporacion estimada 12-15%. Deficit actual 7.5 mm.
b83e1034-0af4-4001-9e3b-fa1ceccc79e8,PAR-010,CIC-2025-OI,2026-02-01,2026-02-03,34.36,4.18,3.511,27.42,Alta,MILPIN-v1.2,rechazada,2202.0,3699.36,679.54,Media,Microaspersion -> Goteo,0.48,0.43,Score optimizacion 0.48: migracion Microaspersion -> Goteo proyecta ahorro 28% consumo anual con payback < 2 ciclos.
45361cea-9ce8-464c-8491-beda20342d54,PAR-010,CIC-2025-OI,2025-12-06,2025-12-11,16.14,3.1,2.111,9.72,Media,MILPIN-v2.0,modificada,1035.0,1738.8,319.4,Media,Gravedad -> Goteo,0.46,0.62,Score optimizacion 0.46: migracion Gravedad -> Goteo proyecta ahorro 28% consumo anual con payback < 2 ciclos.
8888c42b-464b-4a5e-a5de-60c29a9c02aa,PAR-010,CIC-2025-OI,2026-01-10,2026-01-11,19.25,3.5,2.94,13.36,Media,MILPIN-v1.2,sin_respuesta,1234.5,2073.96,380.97,Baja,Gravedad -> Goteo,0.53,0.44,Score optimizacion 0.53: migracion Gravedad -> Goteo proyecta ahorro 28% consumo anual con payback < 2 ciclos.
6938ceb4-c892-4fd2-a3de-55165c8f1564,PAR-010,CIC-2026-PV,2026-04-17,2026-04-19,32.47,7.78,5.376,22.86,Media,MILPIN-v1.2,modificada,0.0,0.0,0.0,Alta,Mantener sistema actual,0.73,0.79,Optimizacion turno nocturno 22-06 h: reduce evaporacion estimada 12-15%. Deficit actual 22.9 mm.
266210fe-5d75-4ca3-9846-5c1caea509bc,PAR-010,CIC-2026-PV,2026-04-15,2026-04-18,18.69,7.32,5.007,8.99,Media,MILPIN-v1.2,aceptada,0.0,0.0,0.0,Alta,Gravedad -> Microaspersion,0.76,0.76,Score optimizacion 0.76: migracion Gravedad -> Microaspersion proyecta ahorro 0% consumo anual con payback < 2 ciclos.
