id_recomendacion,id_parcela,id_cultivo,fecha_generacion,fecha_riego_sugerida,lamina_recomendada_mm,eto_referencia,etc_calculada,deficit_acumulado_mm,dias_sin_riego,nivel_urgencia,algoritmo_version,aceptada,lamina_ejecutada_mm,parametros_json
661242fb-5309-41b1-aa00-5202d4104911,f5e9869b-8f02-4e9f-a7b5-75fac2f4e647,08335fd5-4745-4f08-bba5-eae27b47214f,2022-03-12T23:19:57+00:00,2022-03-13,39.73,5.019,3.532,3.29,4,preventivo,fao56-v0.2,pendiente,,"{""eto_mm"": 5.019, ""kc"": 0.704, ""cultivo"": ""Maíz"", ""humedad_suelo_pct"": 0.37, ""profundidad_raiz_cm"": 99}"
10fefa0f-f15b-464a-bb01-af92e43d7764,f5e9869b-8f02-4e9f-a7b5-75fac2f4e647,08335fd5-4745-4f08-bba5-eae27b47214f,2024-03-27T18:05:57+00:00,2024-04-02,28.63,7.066,6.883,38.77,15,moderado,fao56-v0.2,aceptada,28.63,"{""eto_mm"": 7.066, ""kc"": 0.974, ""cultivo"": ""Maíz"", ""humedad_suelo_pct"": 0.299, ""profundidad_raiz_cm"": 99}"
c1919c7f-65e6-42e3-a4fb-71858125fe6a,f5e9869b-8f02-4e9f-a7b5-75fac2f4e647,edc7409e-c2e5-4acd-be6f-1b9a453768c3,2022-02-05T19:21:57+00:00,2022-02-08,23.26,8.426,6.263,106.8,13,critico,fao56-v0.2,aceptada,23.26,"{""eto_mm"": 8.426, ""kc"": 0.743, ""cultivo"": ""Frijol"", ""humedad_suelo_pct"": 0.365, ""profundidad_raiz_cm"": 99}"
f604b5d3-313f-40eb-95ce-12f12f1d82cf,f5e9869b-8f02-4e9f-a7b5-75fac2f4e647,dfdc996a-824e-42d0-8b0d-5e1d805bcf95,2023-11-13T02:17:57+00:00,2023-11-14,38.63,8.545,5.819,48.64,17,moderado,fao56-v0.2,aceptada,38.63,"{""eto_mm"": 8.545, ""kc"": 0.681, ""cultivo"": ""Uva"", ""humedad_suelo_pct"": 0.247, ""profundidad_raiz_cm"": 99}"
277ba5a8-80dd-421d-af9d-9fa645b84ac1,f5e9869b-8f02-4e9f-a7b5-75fac2f4e647,0543177f-a27b-4e03-94fc-b67cd11c1346,2023-02-11T23:38:57+00:00,2023-02-15,27.35,10.88,8.726,123.48,15,critico,fao56-v0.2,aceptada,27.35,"{""eto_mm"": 10.88, ""kc"": 0.802, ""cultivo"": ""Algodón"", ""humedad_suelo_pct"": 0.311, ""profundidad_raiz_cm"": 99}"
e05c83c9-54d1-4a5e-8a94-4b49d4da891d,f5e9869b-8f02-4e9f-a7b5-75fac2f4e647,dfdc996a-824e-42d0-8b0d-5e1d805bcf95,2026-04-11T12:22:57+00:00,2026-04-18,46.17,10.192,7.535,28.66,4,preventivo,fao56-v0.2,modificada,34.85,"{""eto_mm"": 10.192, ""kc"": 0.739, ""cultivo"": ""Uva"", ""humedad_suelo_pct"": 0.288, ""profundidad_raiz_cm"": 99}"
3601ddb1-36f5-4006-9f54-b7215d38e53b,f5e9869b-8f02-4e9f-a7b5-75fac2f4e647,0543177f-a27b-4e03-94fc-b67cd11c1346,2022-02-16T22:35:57+00:00,2022-02-21,56.92,4.497,4.983,22.86,16,preventivo,fao56-v0.2,modificada,56.89,"{""eto_mm"": 4.497, ""kc"": 1.108, ""cultivo"": ""Algodón"", ""humedad_suelo_pct"": 0.299, ""profundidad_raiz_cm"": 99}"
50ec6442-c3cb-4439-8af5-d998b63f273c,f5e9869b-8f02-4e9f-a7b5-75fac2f4e647,dfdc996a-824e-42d0-8b0d-5e1d805bcf95,2023-06-28T19:42:57+00:00,2023-07-04,22.3,11.209,5.455,67.16,14,moderado,fao56-v0.2,pendiente,,"{""eto_mm"": 11.209, ""kc"": 0.487, ""cultivo"": ""Uva"", ""humedad_suelo_pct"": 0.255, ""profundidad_raiz_cm"": 99}"
c9775624-2fdf-41d3-acdd-198e26a1549f,f5e9869b-8f02-4e9f-a7b5-75fac2f4e647,edc7409e-c2e5-4acd-be6f-1b9a453768c3,2024-09-26T22:41:57+00:00,2024-09-29,51.82,5.673,5.23,35.28,7,moderado,fao56-v0.2,ignorada,,"{""eto_mm"": 5.673, ""kc"": 0.922, ""cultivo"": ""Frijol"", ""humedad_suelo_pct"": 0.283, ""profundidad_raiz_cm"": 99}"
1e4c898b-461a-4072-a60c-bb7c179ff7a0,f5e9869b-8f02-4e9f-a7b5-75fac2f4e647,edc7409e-c2e5-4acd-be6f-1b9a453768c3,2021-07-01T03:01:57+00:00,2021-07-07,73.26,9.612,8.697,81.49,10,critico,fao56-v0.2,modificada,70.40,"{""eto_mm"": 9.612, ""kc"": 0.905, ""cultivo"": ""Frijol"", ""humedad_suelo_pct"": 0.273, ""profundidad_raiz_cm"": 99}"
1ca6d4ac-dae8-470a-86b3-b093b5890500,f5e9869b-8f02-4e9f-a7b5-75fac2f4e647,edc7409e-c2e5-4acd-be6f-1b9a453768c3,2022-05-29T15:09:57+00:00,2022-05-31,37.53,7.17,5.598,98.93,16,critico,fao56-v0.2,modificada,43.02,"{""eto_mm"": 7.17, ""kc"": 0.781, ""cultivo"": ""Frijol"", ""humedad_suelo_pct"": 0.281, ""profundidad_raiz_cm"": 99}"
60b07cfb-5de7-40f7-9101-15bd5d246f97,f5e9869b-8f02-4e9f-a7b5-75fac2f4e647,0543177f-a27b-4e03-94fc-b67cd11c1346,2023-07-11T14:21:57+00:00,2023-07-12,73.08,5.97,5.475,86.22,8,critico,fao56-v0.2,modificada,65.37,"{""eto_mm"": 5.97, ""kc"": 0.917, ""cultivo"": ""Algodón"", ""humedad_suelo_pct"": 0.367, ""profundidad_raiz_cm"": 99}"
35f1ffe3-d6c1-48a4-be61-7af341a11c4d,f5e9869b-8f02-4e9f-a7b5-75fac2f4e647,dfdc996a-824e-42d0-8b0d-5e1d805bcf95,2022-05-30T10:03:57+00:00,2022-06-05,96.32,2.481,1.332,96.17,6,critico,fao56-v0.2,pendiente,,"{""eto_mm"": 2.481, ""kc"": 0.537, ""cultivo"": ""Uva"", ""humedad_suelo_pct"": 0.244, ""profundidad_raiz_cm"": 99}"
1929f27f-8143-4a4c-ae35-ddd969762efb,f5e9869b-8f02-4e9f-a7b5-75fac2f4e647,08335fd5-4745-4f08-bba5-eae27b47214f,2023-06-15T14:44:57+00:00,2023-06-18,17.01,6.571,2.686,75.66,16,moderado,fao56-v0.2,aceptada,17.01,"{""eto_mm"": 6.571, ""kc"": 0.409, ""cultivo"": ""Maíz"", ""humedad_suelo_pct"": 0.249, ""profundidad_raiz_cm"": 99}"
d98d6d64-1fe3-4c1e-870d-73783299ca91,f5e9869b-8f02-4e9f-a7b5-75fac2f4e647,edc7409e-c2e5-4acd-be6f-1b9a453768c3,2024-12-06T05:16:57+00:00,2024-12-13,60.34,3.102,2.261,24.41,9,preventivo,fao56-v0.2,aceptada,60.34,"{""eto_mm"": 3.102, ""kc"": 0.729, ""cultivo"": ""Frijol"", ""humedad_suelo_pct"": 0.35, ""profundidad_raiz_cm"": 99}"
74a93d0b-f2d0-4bb2-b13b-e53dc40b6263,f5e9869b-8f02-4e9f-a7b5-75fac2f4e647,08335fd5-4745-4f08-bba5-eae27b47214f,2024-05-03T16:27:57+00:00,2024-05-10,121.25,9.418,10.782,87.75,16,critico,fao56-v0.2,aceptada,121.25,"{""eto_mm"": 9.418, ""kc"": 1.145, ""cultivo"": ""Maíz"", ""humedad_suelo_pct"": 0.293, ""profundidad_raiz_cm"": 99}"
9e875422-c03c-4033-be0c-83bfa7ba1e79,f5e9869b-8f02-4e9f-a7b5-75fac2f4e647,dfdc996a-824e-42d0-8b0d-5e1d805bcf95,2025-12-14T06:20:57+00:00,2025-12-21,58.42,10.792,4.832,71.16,12,moderado,fao56-v0.2,aceptada,58.42,"{""eto_mm"": 10.792, ""kc"": 0.448, ""cultivo"": ""Uva"", ""humedad_suelo_pct"": 0.351, ""profundidad_raiz_cm"": 99}"
5f1b3017-df5b-4011-a819-370c2820bdff,f5e9869b-8f02-4e9f-a7b5-75fac2f4e647,dfdc996a-824e-42d0-8b0d-5e1d805bcf95,2021-09-10T09:34:57+00:00,2021-09-16,21.08,5.008,2.734,21.84,9,preventivo,fao56-v0.2,ignorada,,"{""eto_mm"": 5.008, ""kc"": 0.546, ""cultivo"": ""Uva"", ""humedad_suelo_pct"": 0.291, ""profundidad_raiz_cm"": 99}"
aae0c84c-a25c-4fa2-b67e-569152d83330,f5e9869b-8f02-4e9f-a7b5-75fac2f4e647,edc7409e-c2e5-4acd-be6f-1b9a453768c3,2024-05-08T12:10:57+00:00,2024-05-12,67.1,7.755,6.935,26.59,5,preventivo,fao56-v0.2,ignorada,,"{""eto_mm"": 7.755, ""kc"": 0.894, ""cultivo"": ""Frijol"", ""humedad_suelo_pct"": 0.232, ""profundidad_raiz_cm"": 99}"
af8046c8-522f-479a-abc0-6a456106cba9,f5e9869b-8f02-4e9f-a7b5-75fac2f4e647,dfdc996a-824e-42d0-8b0d-5e1d805bcf95,2023-12-22T00:42:57+00:00,2023-12-23,44.12,5.187,3.57,41.56,14,moderado,fao56-v0.2,aceptada,44.12,"{""eto_mm"": 5.187, ""kc"": 0.688, ""cultivo"": ""Uva"", ""humedad_suelo_pct"": 0.176, ""profundidad_raiz_cm"": 99}"
e9a373dd-db4e-4461-99b4-75b715cdfbe1,f5e9869b-8f02-4e9f-a7b5-75fac2f4e647,edc7409e-c2e5-4acd-be6f-1b9a453768c3,2022-01-12T04:50:57+00:00,2022-01-13,44.06,5.429,4.702,86.68,14,critico,fao56-v0.2,aceptada,44.06,"{""eto_mm"": 5.429, ""kc"": 0.866, ""cultivo"": ""Frijol"", ""humedad_suelo_pct"": 0.261, ""profundidad_raiz_cm"": 99}"
cdd1a886-6641-4c15-abdd-04dac835336f,f5e9869b-8f02-4e9f-a7b5-75fac2f4e647,665d7746-fa81-4c11-a29f-d5ad07de4cda,2023-07-17T04:15:57+00:00,2023-07-21,80.36,8.936,6.443,49.38,3,moderado,fao56-v0.2,aceptada,80.36,"{""eto_mm"": 8.936, ""kc"": 0.721, ""cultivo"": ""Chile"", ""humedad_suelo_pct"": 0.332, ""profundidad_raiz_cm"": 99}"
56688721-a3fb-408d-95c4-3d25fa7372f1,f5e9869b-8f02-4e9f-a7b5-75fac2f4e647,08335fd5-4745-4f08-bba5-eae27b47214f,2023-10-23T14:40:57+00:00,2023-10-29,98.89,6.904,7.997,44.79,16,moderado,fao56-v0.2,aceptada,98.89,"{""eto_mm"": 6.904, ""kc"": 1.158, ""cultivo"": ""Maíz"", ""humedad_suelo_pct"": 0.209, ""profundidad_raiz_cm"": 99}"
ae139eb8-0de3-4adb-bea0-4bbbedef1d8c,f5e9869b-8f02-4e9f-a7b5-75fac2f4e647,0543177f-a27b-4e03-94fc-b67cd11c1346,2023-11-02T12:47:57+00:00,2023-11-04,69.9,11.349,10.382,39.03,10,moderado,fao56-v0.2,aceptada,69.90,"{""eto_mm"": 11.349, ""kc"": 0.915, ""cultivo"": ""Algodón"", ""humedad_suelo_pct"": 0.206, ""profundidad_raiz_cm"": 99}"
48d67d81-ec3b-4a01-972c-d357b1110adf,f5e9869b-8f02-4e9f-a7b5-75fac2f4e647,08335fd5-4745-4f08-bba5-eae27b47214f,2024-06-01T09:15:57+00:00,2024-06-03,102.31,5.794,2.025,31.75,5,moderado,fao56-v0.2,aceptada,102.31,"{""eto_mm"": 5.794, ""kc"": 0.349, ""cultivo"": ""Maíz"", ""humedad_suelo_pct"": 0.379, ""profundidad_raiz_cm"": 99}"
10a3df51-9898-4d87-accd-ad345fe01a3c,f5e9869b-8f02-4e9f-a7b5-75fac2f4e647,665d7746-fa81-4c11-a29f-d5ad07de4cda,2022-03-07T08:17:57+00:00,2022-03-10,108.29,9.498,6.127,1.35,15,preventivo,fao56-v0.2,aceptada,108.29,"{""eto_mm"": 9.498, ""kc"": 0.645, ""cultivo"": ""Chile"", ""humedad_suelo_pct"": 0.377, ""profundidad_raiz_cm"": 99}"
afe74b56-49e5-4b98-9691-d72bd5b33009,f5e9869b-8f02-4e9f-a7b5-75fac2f4e647,08335fd5-4745-4f08-bba5-eae27b47214f,2023-03-22T23:19:57+00:00,2023-03-26,89.34,7.244,3.71,74.82,14,moderado,fao56-v0.2,aceptada,89.34,"{""eto_mm"": 7.244, ""kc"": 0.512, ""cultivo"": ""Maíz"", ""humedad_suelo_pct"": 0.253, ""profundidad_raiz_cm"": 99}"
5ba65892-0281-4ab6-a22f-de0ea7fa7c5b,f5e9869b-8f02-4e9f-a7b5-75fac2f4e647,0543177f-a27b-4e03-94fc-b67cd11c1346,2023-03-09T23:39:57+00:00,2023-03-15,35.02,8.989,7.866,6.85,6,preventivo,fao56-v0.2,pendiente,,"{""eto_mm"": 8.989, ""kc"": 0.875, ""cultivo"": ""Algodón"", ""humedad_suelo_pct"": 0.315, ""profundidad_raiz_cm"": 99}"
611518f7-c501-46ba-87b0-e61d72322ff9,f5e9869b-8f02-4e9f-a7b5-75fac2f4e647,0543177f-a27b-4e03-94fc-b67cd11c1346,2025-07-21T15:52:57+00:00,2025-07-25,28.3,5.882,4.138,47.54,15,moderado,fao56-v0.2,aceptada,28.30,"{""eto_mm"": 5.882, ""kc"": 0.703, ""cultivo"": ""Algodón"", ""humedad_suelo_pct"": 0.24, ""profundidad_raiz_cm"": 99}"
635b0dcf-7f73-4a86-940c-31b23a33bc18,f5e9869b-8f02-4e9f-a7b5-75fac2f4e647,0543177f-a27b-4e03-94fc-b67cd11c1346,2025-07-09T09:38:57+00:00,2025-07-14,53.98,6.876,7.951,29.67,4,preventivo,fao56-v0.2,aceptada,53.98,"{""eto_mm"": 6.876, ""kc"": 1.156, ""cultivo"": ""Algodón"", ""humedad_suelo_pct"": 0.282, ""profundidad_raiz_cm"": 99}"
942c3d9f-03e8-4703-998d-ff6c65cb07aa,f5e9869b-8f02-4e9f-a7b5-75fac2f4e647,665d7746-fa81-4c11-a29f-d5ad07de4cda,2026-03-23T23:33:57+00:00,2026-03-27,84.79,6.711,6.753,73.74,6,moderado,fao56-v0.2,pendiente,,"{""eto_mm"": 6.711, ""kc"": 1.006, ""cultivo"": ""Chile"", ""humedad_suelo_pct"": 0.235, ""profundidad_raiz_cm"": 99}"
fc9f8bbb-502e-4120-9899-c11e4c02db05,f5e9869b-8f02-4e9f-a7b5-75fac2f4e647,edc7409e-c2e5-4acd-be6f-1b9a453768c3,2023-12-10T07:20:57+00:00,2023-12-17,116.26,4.91,2.857,32.17,6,moderado,fao56-v0.2,aceptada,116.26,"{""eto_mm"": 4.91, ""kc"": 0.582, ""cultivo"": ""Frijol"", ""humedad_suelo_pct"": 0.301, ""profundidad_raiz_cm"": 99}"
074ae8d1-6d9e-4b7a-ae28-6dd36270c58f,f5e9869b-8f02-4e9f-a7b5-75fac2f4e647,0543177f-a27b-4e03-94fc-b67cd11c1346,2025-07-19T19:07:57+00:00,2025-07-23,14.84,8.655,3.794,7.27,9,preventivo,fao56-v0.2,modificada,13.99,"{""eto_mm"": 8.655, ""kc"": 0.438, ""cultivo"": ""Algodón"", ""humedad_suelo_pct"": 0.248, ""profundidad_raiz_cm"": 99}"
7db023c4-4f35-4918-98a3-ae27a117664b,f5e9869b-8f02-4e9f-a7b5-75fac2f4e647,08335fd5-4745-4f08-bba5-eae27b47214f,2021-08-25T15:07:57+00:00,2021-08-26,78.4,8.626,9.258,82.1,11,critico,fao56-v0.2,aceptada,78.40,"{""eto_mm"": 8.626, ""kc"": 1.073, ""cultivo"": ""Maíz"", ""humedad_suelo_pct"": 0.259, ""profundidad_raiz_cm"": 99}"
4b2a4784-9816-45d7-9e78-ea49bb457808,f5e9869b-8f02-4e9f-a7b5-75fac2f4e647,edc7409e-c2e5-4acd-be6f-1b9a453768c3,2022-11-28T09:25:57+00:00,2022-12-03,51.4,8.484,5.28,14.03,4,preventivo,fao56-v0.2,aceptada,51.40,"{""eto_mm"": 8.484, ""kc"": 0.622, ""cultivo"": ""Frijol"", ""humedad_suelo_pct"": 0.328, ""profundidad_raiz_cm"": 99}"
05396c3f-6200-4b46-bc06-cef11bb8a57e,f5e9869b-8f02-4e9f-a7b5-75fac2f4e647,edc7409e-c2e5-4acd-be6f-1b9a453768c3,2025-01-25T10:06:57+00:00,2025-01-29,51.48,10.842,10.627,50.8,10,moderado,fao56-v0.2,modificada,54.88,"{""eto_mm"": 10.842, ""kc"": 0.98, ""cultivo"": ""Frijol"", ""humedad_suelo_pct"": 0.325, ""profundidad_raiz_cm"": 99}"
68ee0e0f-38f6-4364-9abc-3afdce0733ff,f5e9869b-8f02-4e9f-a7b5-75fac2f4e647,665d7746-fa81-4c11-a29f-d5ad07de4cda,2022-08-02T00:03:57+00:00,2022-08-06,72.76,10.623,9.961,92.77,6,critico,fao56-v0.2,aceptada,72.76,"{""eto_mm"": 10.623, ""kc"": 0.938, ""cultivo"": ""Chile"", ""humedad_suelo_pct"": 0.256, ""profundidad_raiz_cm"": 99}"
e4dda797-008a-4d18-bd54-070ecfa1ca63,f5e9869b-8f02-4e9f-a7b5-75fac2f4e647,edc7409e-c2e5-4acd-be6f-1b9a453768c3,2025-04-06T20:46:57+00:00,2025-04-08,51.0,6.063,4.991,17.62,9,preventivo,fao56-v0.2,aceptada,51.00,"{""eto_mm"": 6.063, ""kc"": 0.823, ""cultivo"": ""Frijol"", ""humedad_suelo_pct"": 0.177, ""profundidad_raiz_cm"": 99}"
66b48302-aa2b-41d3-ae1b-f745c557af17,f5e9869b-8f02-4e9f-a7b5-75fac2f4e647,665d7746-fa81-4c11-a29f-d5ad07de4cda,2025-04-01T09:56:57+00:00,2025-04-08,75.72,7.933,7.009,41.12,16,moderado,fao56-v0.2,aceptada,75.72,"{""eto_mm"": 7.933, ""kc"": 0.884, ""cultivo"": ""Chile"", ""humedad_suelo_pct"": 0.352, ""profundidad_raiz_cm"": 99}"
40910faa-20ab-484c-b111-36717f52240f,f5e9869b-8f02-4e9f-a7b5-75fac2f4e647,edc7409e-c2e5-4acd-be6f-1b9a453768c3,2025-09-27T10:40:57+00:00,2025-09-30,60.95,5.441,3.551,28.83,7,preventivo,fao56-v0.2,aceptada,60.95,"{""eto_mm"": 5.441, ""kc"": 0.653, ""cultivo"": ""Frijol"", ""humedad_suelo_pct"": 0.345, ""profundidad_raiz_cm"": 99}"
89e3e1e4-2bad-4762-9793-5c789a72280d,f5e9869b-8f02-4e9f-a7b5-75fac2f4e647,dfdc996a-824e-42d0-8b0d-5e1d805bcf95,2023-04-21T04:32:57+00:00,2023-04-27,109.29,7.058,4.242,49.93,4,moderado,fao56-v0.2,aceptada,109.29,"{""eto_mm"": 7.058, ""kc"": 0.601, ""cultivo"": ""Uva"", ""humedad_suelo_pct"": 0.155, ""profundidad_raiz_cm"": 99}"
545bc7fb-10d4-4d30-90bf-928989a1d552,f5e9869b-8f02-4e9f-a7b5-75fac2f4e647,dfdc996a-824e-42d0-8b0d-5e1d805bcf95,2024-03-20T14:27:57+00:00,2024-03-22,102.33,5.501,1.883,42.43,11,moderado,fao56-v0.2,pendiente,,"{""eto_mm"": 5.501, ""kc"": 0.342, ""cultivo"": ""Uva"", ""humedad_suelo_pct"": 0.218, ""profundidad_raiz_cm"": 99}"
374fab69-27c8-4420-8f28-061f3539d648,f5e9869b-8f02-4e9f-a7b5-75fac2f4e647,665d7746-fa81-4c11-a29f-d5ad07de4cda,2024-02-12T02:38:57+00:00,2024-02-13,28.91,11.05,9.516,79.51,10,moderado,fao56-v0.2,modificada,36.01,"{""eto_mm"": 11.05, ""kc"": 0.861, ""cultivo"": ""Chile"", ""humedad_suelo_pct"": 0.261, ""profundidad_raiz_cm"": 99}"
3d171199-b7e2-42b0-bfa9-5f022b24b1fc,f5e9869b-8f02-4e9f-a7b5-75fac2f4e647,665d7746-fa81-4c11-a29f-d5ad07de4cda,2021-05-11T06:30:57+00:00,2021-05-17,59.67,7.909,5.385,21.72,16,preventivo,fao56-v0.2,pendiente,,"{""eto_mm"": 7.909, ""kc"": 0.681, ""cultivo"": ""Chile"", ""humedad_suelo_pct"": 0.211, ""profundidad_raiz_cm"": 99}"
2a6dfbc6-a778-47a6-b169-d4959b1e548e,f5e9869b-8f02-4e9f-a7b5-75fac2f4e647,665d7746-fa81-4c11-a29f-d5ad07de4cda,2023-06-20T23:32:57+00:00,2023-06-26,106.45,6.455,4.934,92.78,3,critico,fao56-v0.2,ignorada,,"{""eto_mm"": 6.455, ""kc"": 0.764, ""cultivo"": ""Chile"", ""humedad_suelo_pct"": 0.187, ""profundidad_raiz_cm"": 99}"
b43792f4-f78a-4a20-a1be-96617bc1154c,f5e9869b-8f02-4e9f-a7b5-75fac2f4e647,665d7746-fa81-4c11-a29f-d5ad07de4cda,2022-11-06T20:35:57+00:00,2022-11-07,66.81,9.984,6.316,105.17,16,critico,fao56-v0.2,pendiente,,"{""eto_mm"": 9.984, ""kc"": 0.633, ""cultivo"": ""Chile"", ""humedad_suelo_pct"": 0.188, ""profundidad_raiz_cm"": 99}"
f463f64a-0b6f-479a-a985-fff764095a85,f5e9869b-8f02-4e9f-a7b5-75fac2f4e647,08335fd5-4745-4f08-bba5-eae27b47214f,2022-05-27T11:48:57+00:00,2022-05-31,75.36,8.99,9.295,54.62,4,moderado,fao56-v0.2,aceptada,75.36,"{""eto_mm"": 8.99, ""kc"": 1.034, ""cultivo"": ""Maíz"", ""humedad_suelo_pct"": 0.267, ""profundidad_raiz_cm"": 99}"
976617e2-3a2c-4c17-ba95-21b4314ee12a,f5e9869b-8f02-4e9f-a7b5-75fac2f4e647,665d7746-fa81-4c11-a29f-d5ad07de4cda,2026-01-02T05:44:57+00:00,2026-01-07,107.88,7.151,6.622,15.37,5,preventivo,fao56-v0.2,pendiente,,"{""eto_mm"": 7.151, ""kc"": 0.926, ""cultivo"": ""Chile"", ""humedad_suelo_pct"": 0.167, ""profundidad_raiz_cm"": 99}"
23d0ec09-526b-4c49-bed7-f612fd3adc1b,f5e9869b-8f02-4e9f-a7b5-75fac2f4e647,665d7746-fa81-4c11-a29f-d5ad07de4cda,2021-06-30T03:31:57+00:00,2021-07-01,102.35,7.626,7.301,43.46,14,moderado,fao56-v0.2,aceptada,102.35,"{""eto_mm"": 7.626, ""kc"": 0.957, ""cultivo"": ""Chile"", ""humedad_suelo_pct"": 0.215, ""profundidad_raiz_cm"": 99}"
aa3c97e8-da4e-4351-aa6f-0c6baecd51d8,f5e9869b-8f02-4e9f-a7b5-75fac2f4e647,665d7746-fa81-4c11-a29f-d5ad07de4cda,2023-05-08T03:27:57+00:00,2023-05-09,57.8,3.684,3.867,40.32,14,moderado,fao56-v0.2,aceptada,57.80,"{""eto_mm"": 3.684, ""kc"": 1.05, ""cultivo"": ""Chile"", ""humedad_suelo_pct"": 0.223, ""profundidad_raiz_cm"": 99}"
6449b228-1ecf-47c2-8ebf-a65d5e2ab726,f5e9869b-8f02-4e9f-a7b5-75fac2f4e647,edc7409e-c2e5-4acd-be6f-1b9a453768c3,2023-08-29T08:13:57+00:00,2023-09-01,88.68,6.942,2.805,111.46,3,critico,fao56-v0.2,pendiente,,"{""eto_mm"": 6.942, ""kc"": 0.404, ""cultivo"": ""Frijol"", ""humedad_suelo_pct"": 0.315, ""profundidad_raiz_cm"": 99}"
c7aebba5-5a3a-4102-bc5c-02727ddc5ceb,f5e9869b-8f02-4e9f-a7b5-75fac2f4e647,0543177f-a27b-4e03-94fc-b67cd11c1346,2024-12-21T13:59:57+00:00,2024-12-26,82.85,9.06,10.571,41.13,11,moderado,fao56-v0.2,pendiente,,"{""eto_mm"": 9.06, ""kc"": 1.167, ""cultivo"": ""Algodón"", ""humedad_suelo_pct"": 0.195, ""profundidad_raiz_cm"": 99}"
f06d8262-fdd4-42b9-8816-cc407e77df91,f5e9869b-8f02-4e9f-a7b5-75fac2f4e647,edc7409e-c2e5-4acd-be6f-1b9a453768c3,2022-08-26T07:43:57+00:00,2022-08-31,110.6,7.424,8.084,96.85,12,critico,fao56-v0.2,modificada,84.25,"{""eto_mm"": 7.424, ""kc"": 1.089, ""cultivo"": ""Frijol"", ""humedad_suelo_pct"": 0.349, ""profundidad_raiz_cm"": 99}"
73a0b525-7244-4e49-809b-4b9646485ce9,f5e9869b-8f02-4e9f-a7b5-75fac2f4e647,0543177f-a27b-4e03-94fc-b67cd11c1346,2022-07-27T17:32:57+00:00,2022-08-02,55.15,5.902,6.062,49.18,4,moderado,fao56-v0.2,aceptada,55.15,"{""eto_mm"": 5.902, ""kc"": 1.027, ""cultivo"": ""Algodón"", ""humedad_suelo_pct"": 0.319, ""profundidad_raiz_cm"": 99}"
2715d9bd-630b-4e02-bec2-159e8da1e986,f5e9869b-8f02-4e9f-a7b5-75fac2f4e647,0543177f-a27b-4e03-94fc-b67cd11c1346,2025-09-22T21:31:57+00:00,2025-09-24,95.96,6.014,4.842,46.72,12,moderado,fao56-v0.2,modificada,117.32,"{""eto_mm"": 6.014, ""kc"": 0.805, ""cultivo"": ""Algodón"", ""humedad_suelo_pct"": 0.213, ""profundidad_raiz_cm"": 99}"
9d8c7cde-3472-4080-b890-55a51411fb6d,f5e9869b-8f02-4e9f-a7b5-75fac2f4e647,08335fd5-4745-4f08-bba5-eae27b47214f,2024-04-27T10:57:57+00:00,2024-05-02,37.72,7.644,7.619,31.71,16,moderado,fao56-v0.2,modificada,36.01,"{""eto_mm"": 7.644, ""kc"": 0.997, ""cultivo"": ""Maíz"", ""humedad_suelo_pct"": 0.319, ""profundidad_raiz_cm"": 99}"
f5efa073-8fab-4243-8e2e-2c00cd121446,f5e9869b-8f02-4e9f-a7b5-75fac2f4e647,0543177f-a27b-4e03-94fc-b67cd11c1346,2024-06-08T11:03:57+00:00,2024-06-11,68.44,9.114,9.118,35.21,17,moderado,fao56-v0.2,modificada,73.50,"{""eto_mm"": 9.114, ""kc"": 1.0, ""cultivo"": ""Algodón"", ""humedad_suelo_pct"": 0.343, ""profundidad_raiz_cm"": 99}"
bc594066-d805-40d0-9da9-d48d05367768,f5e9869b-8f02-4e9f-a7b5-75fac2f4e647,edc7409e-c2e5-4acd-be6f-1b9a453768c3,2022-07-05T21:35:57+00:00,2022-07-07,83.57,3.061,3.078,78.36,7,moderado,fao56-v0.2,aceptada,83.57,"{""eto_mm"": 3.061, ""kc"": 1.006, ""cultivo"": ""Frijol"", ""humedad_suelo_pct"": 0.26, ""profundidad_raiz_cm"": 99}"
6c70fc9c-c345-433c-af62-436de8544f55,f5e9869b-8f02-4e9f-a7b5-75fac2f4e647,0543177f-a27b-4e03-94fc-b67cd11c1346,2023-06-17T23:44:57+00:00,2023-06-21,76.53,5.346,5.078,17.6,5,preventivo,fao56-v0.2,ignorada,,"{""eto_mm"": 5.346, ""kc"": 0.95, ""cultivo"": ""Algodón"", ""humedad_suelo_pct"": 0.162, ""profundidad_raiz_cm"": 99}"
25a671ce-8630-4eab-8f80-d28d3843fc65,f5e9869b-8f02-4e9f-a7b5-75fac2f4e647,0543177f-a27b-4e03-94fc-b67cd11c1346,2021-06-29T05:42:57+00:00,2021-07-04,63.39,4.106,4.464,80.99,10,critico,fao56-v0.2,aceptada,63.39,"{""eto_mm"": 4.106, ""kc"": 1.087, ""cultivo"": ""Algodón"", ""humedad_suelo_pct"": 0.157, ""profundidad_raiz_cm"": 99}"
70ebdfc0-c16e-4ef6-a848-b5ec7e4e8def,f5e9869b-8f02-4e9f-a7b5-75fac2f4e647,08335fd5-4745-4f08-bba5-eae27b47214f,2024-05-06T17:58:57+00:00,2024-05-09,51.56,4.587,1.677,99.03,17,critico,fao56-v0.2,modificada,50.36,"{""eto_mm"": 4.587, ""kc"": 0.366, ""cultivo"": ""Maíz"", ""humedad_suelo_pct"": 0.289, ""profundidad_raiz_cm"": 99}"
